No,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir,pm2.5,pm2.5_pre
10794,-13,15,1023,NW,4.02,0,0,23,23
10795,-13,11,1024,NW,5.81,0,0,11,11
10796,-13,12,1024,NW,8.94,0,0,12,12
10797,-12,11,1025,NW,12.07,0,0,16,16
10798,-14,8,1026,NW,16.99,0,0,12,12
10799,-17,10,1027,NW,21.91,0,0,13,13
10800,-17,10,1027,NW,27.72,0,0,11,11
10801,-16,9,1027,NW,32.64,0,0,20,20
10802,-16,9,1027,NW,38.45,0,0,6,6
10803,-15,8,1026,NW,44.26,0,0,20,20
10804,-15,8,1026,NW,49.18,0,0,13,13
10805,-16,8,1026,NW,54.99,0,0,16,16
10806,-16,7,1025,NW,60.8,0,0,12,12
10807,-16,7,1026,NW,67.95,0,0,17,17
10808,-16,8,1026,NW,72.87,0,0,27,27
10809,-16,10,1026,NW,80.92,0,0,21,21
10810,-15,12,1026,NW,88.97,0,0,20,20
10811,-15,11,1026,NW,97.02,0,0,26,26
10812,-15,13,1026,NW,104.17,0,0,27,27
10813,-13,16,1024,NW,111.32,0,0,29,29
10814,-14,16,1023,NW,117.13,0,0,25,25
10815,-13,18,1022,cv,3.13,0,0,16,16
10816,-14,18,1020,cv,6.26,0,0,23,23
10817,-13,18,1020,SE,3.13,0,0,21,21
10818,-13,16,1020,SE,4.92,0,0,13,13
10819,-13,14,1020,SE,5.81,0,0,13,13
10820,-14,13,1021,SE,7.6,0,0,17,17
10821,-13,14,1022,SE,10.73,0,0,50,50
10822,-12,9,1023,NW,3.13,0,0,22,22
10823,-5,9,1024,SE,4.92,0,0,22,22
10824,-8,8,1025,SE,9.84,0,0,69,69
10825,-9,8,1025,SE,14.76,0,0,43,43
10826,-9,7,1026,SE,18.78,0,0,40,40
10827,-9,6,1026,SE,21.91,0,0,38,38
10828,-10,5,1027,NE,1.79,0,0,37,37
10829,-10,4,1027,NE,2.68,0,0,39,39
10830,-9,2,1027,NW,1.79,0,0,45,45
10831,-9,2,1028,NW,4.92,0,0,50,50
10832,-8,3,1029,NW,6.71,0,0,44,44
10833,-9,8,1029,NW,8.5,0,0,58,58
10834,-9,10,1029,NW,10.29,0,0,48,48
10835,-9,11,1030,NW,12.08,0,0,48,48
10836,-9,11,1029,NW,13.87,0,0,39,39
10837,-9,14,1028,SE,3.13,0,0,44,44
10838,-10,14,1027,cv,1.79,0,0,36,36
10839,-11,14,1026,cv,3.58,0,0,36,36
10840,-10,15,1026,cv,5.37,0,0,38,38
10841,-10,15,1025,cv,7.16,0,0,43,43
10842,-11,14,1025,SE,1.79,0,0,35,35
10843,-10,13,1025,SE,4.92,0,0,42,42
10844,-9,12,1026,SE,8.05,0,0,51,51
10845,-3,9,1027,SE,12.97,0,0,60,60
10846,-3,8,1027,SE,16.99,0,0,65,65
10847,-3,7,1028,SE,21.01,0,0,61,61
10848,-3,6,1028,SE,24.14,0,0,56,56
10849,-3,5,1028,SE,25.93,0,0,69,69
10850,-3,4,1028,SE,27.72,0,0,76,76
10851,-3,3,1028,cv,0.89,0,0,58,58
10852,-4,2,1027,SE,0.89,0,0,64,64
10853,-3,2,1027,cv,0.45,0,0,79,79
10854,-3,2,1027,cv,1.34,0,0,100,100
10855,-3,1,1027,NE,0.89,0,0,128,128
10856,-2,1,1028,cv,0.89,0,0,110,110
10857,-3,6,1028,NW,3.13,0,0,116,116
10858,-3,8,1028,NW,7.15,0,0,97,97
10859,-3,10,1027,NW,8.94,0,0,99,99
10860,-3,12,1026,cv,1.79,0,0,107,107
10861,-4,15,1025,NW,1.79,0,0,101,101
10862,-4,19,1024,cv,1.79,0,0,94,94
10863,-10,21,1022,cv,3.58,0,0,70,70
10864,-10,21,1022,SE,4.02,0,0,49,49
10865,-10,21,1021,SE,7.15,0,0,59,59
10866,-11,20,1021,SE,11.17,0,0,60,60
10867,-10,19,1021,SE,14.3,0,0,51,51
10868,-10,18,1021,SE,17.43,0,0,55,55
10869,-11,17,1021,SE,21.45,0,0,73,73
10870,-10,15,1022,SE,25.47,0,0,70,70
10871,-9,15,1022,SE,29.49,0,0,67,67
10872,-8,11,1022,NE,0.89,0,0,64,64
10873,-6,8,1022,cv,0.89,0,0,75,75
10874,-6,7,1022,cv,1.34,0,0,87,87
10875,-6,4,1021,NW,1.79,0,0,96,96
10876,-5,4,1021,cv,0.89,0,0,103,103
10877,-4,4,1021,NW,0.89,0,0,115,115
10878,-6,2,1021,NW,2.68,0,0,112,112
10879,-5,3,1022,NW,3.57,0,0,95,95
10880,-5,7,1023,cv,0.89,0,0,87,87
10881,-5,9,1023,cv,1.78,0,0,95,95
10882,-5,11,1023,SE,1.79,0,0,123,123
10883,-5,14,1023,cv,0.89,0,0,136,136
10884,-4,16,1022,cv,2.68,0,0,143,143
10885,-4,19,1021,cv,4.47,0,0,152,152
10886,-6,21,1020,SE,4.02,0,0,132,132
10887,-8,22,1019,SE,9.83,0,0,104,104
10888,-8,23,1018,SE,14.75,0,0,84,84
10889,-8,22,1017,SE,20.56,0,0,66,66
10890,-10,21,1016,SE,27.71,0,0,50,50
10891,-10,19,1016,SE,30.84,0,0,57,57
10892,-9,15,1016,SE,33.97,0,0,77,77
10893,-4,15,1017,cv,0.89,0,0,NA,NA
10894,-5,14,1017,SE,1.79,0,0,NA,NA
10895,-3,13,1017,SE,4.92,0,0,NA,NA
10896,-3,10,1017,SE,6.71,0,0,NA,NA
10897,-3,12,1017,SE,8.5,0,0,148,148
10898,-2,10,1017,SE,11.63,0,0,NA,NA
10899,-1,8,1016,SE,12.52,0,0,NA,NA
10900,-2,7,1016,NE,0.89,0,0,NA,NA
10901,-1,7,1016,cv,0.89,0,0,NA,NA
10902,-1,6,1016,SE,0.89,0,0,NA,NA
10903,-1,6,1016,cv,0.89,0,0,NA,NA
10904,0,5,1017,NW,0.89,0,0,NA,NA
10905,1,10,1017,cv,0.89,0,0,NA,NA
10906,1,12,1017,cv,1.78,0,0,204,204
10907,2,14,1017,SE,1.79,0,0,212,212
10908,2,18,1016,cv,1.79,0,0,NA,NA
10909,2,18,1015,SE,1.79,0,0,NA,NA
10910,2,20,1015,SE,4.92,0,0,NA,NA
10911,2,21,1014,SE,8.05,0,0,NA,NA
10912,3,22,1013,cv,1.79,0,0,188,188
10913,3,21,1012,SE,3.13,0,0,179,179
10914,3,20,1012,SE,6.26,0,0,166,166
10915,3,19,1013,cv,0.89,0,0,168,168
10916,4,17,1013,cv,1.78,0,0,NA,NA
10917,4,14,1014,NE,0.89,0,0,NA,NA
10918,4,12,1015,cv,0.89,0,0,295,295
10919,3,14,1016,NE,3.13,0,0,328,328
10920,3,14,1016,NE,6.26,0,0,287,287
10921,2,15,1017,NE,10.28,0,0,NA,NA
10922,1,15,1017,NE,15.2,0,0,222,222
10923,-3,15,1018,NE,21.01,0,0,147,147
10924,-4,14,1019,NE,26.82,0,0,51,51
10925,-5,13,1021,NE,36.65,0,0,23,23
10926,-5,12,1022,NE,44.7,0,0,19,19
10927,-6,11,1023,NE,52.75,0,0,18,18
10928,-8,11,1025,NE,60.8,0,0,15,15
10929,-9,10,1026,NE,69.74,0,0,18,18
10930,-10,10,1027,NE,77.79,0,0,25,25
10931,-11,10,1028,NE,85.84,0,0,17,17
10932,-13,11,1028,NE,91.65,0,0,18,18
10933,-15,11,1028,NE,97.46,0,0,20,20
10934,-16,11,1028,NE,102.38,0,0,17,17
10935,-16,11,1027,NE,107.3,0,0,15,15
10936,-10,11,1027,NW,7.15,0,0,16,16
10937,-7,10,1028,NW,12.07,0,0,23,23
10938,-5,9,1028,NW,17.88,0,0,34,34
10939,-3,7,1029,NE,3.13,0,1,19,19
10940,1,6,1030,NW,3.13,0,2,25,25
10941,2,5,1030,SE,7.15,0,3,33,33
10942,3,5,1031,NW,3.13,0,4,36,36
10943,3,5,1032,SE,4.02,0,5,33,33
10944,2,4,1032,cv,0.89,0,6,23,23
10945,1,4,1032,cv,1.78,0,7,NA,NA
10946,2,4,1032,NW,4.02,0,0,30,30
10947,3,4,1031,NW,8.04,0,0,48,48
10948,2,4,1031,NW,11.17,0,0,44,44
10949,2,4,1031,NW,15.19,0,0,56,56
10950,2,4,1031,NW,18.32,0,0,46,46
10951,1,3,1031,NW,21.45,0,0,32,32
10952,2,4,1032,NW,24.58,0,0,54,54
10953,3,6,1032,NW,27.71,0,0,89,89
10954,-1,8,1032,NW,31.73,0,0,79,79
10955,-6,10,1032,cv,1.79,0,0,45,45
10956,-6,11,1031,cv,3.58,0,0,68,68
10957,-8,11,1030,cv,6.71,0,0,158,158
10958,-12,13,1029,cv,8.5,0,0,178,178
10959,-13,13,1028,cv,11.63,0,0,63,63
10960,-12,13,1026,cv,13.42,0,0,108,108
10961,-12,14,1026,cv,15.21,0,0,92,92
10962,-10,14,1025,SE,3.13,0,0,127,127
10963,-10,12,1025,SE,6.26,0,0,11,11
10964,-7,11,1025,SE,10.28,0,0,5,5
10965,-2,10,1026,SE,15.2,0,0,24,24
10966,-2,9,1026,SE,19.22,0,0,5,5
10967,-2,9,1026,SE,23.24,0,0,5,5
10968,-1,8,1026,SE,27.26,0,0,55,55
10969,-1,7,1027,cv,1.79,0,0,79,79
10970,0,4,1027,SE,0.89,0,0,124,124
10971,-1,4,1027,NE,0.89,0,0,143,143
10972,-1,2,1027,NW,3.13,0,0,186,186
10973,-2,3,1027,NW,4.92,0,0,167,167
10974,-2,2,1027,NW,6.71,0,0,184,184
10975,-5,0,1027,NW,9.84,0,0,172,172
10976,-5,3,1028,NW,13.86,0,0,149,149
10977,-7,8,1028,NW,16.99,0,0,156,156
10978,-10,11,1028,NW,21.01,0,0,144,144
10979,-10,13,1028,NW,25.03,0,0,135,135
10980,-12,15,1027,NW,29.05,0,0,94,94
10981,-14,17,1026,NW,32.18,0,0,105,105
10982,-13,17,1024,cv,1.79,0,0,50,50
10983,-13,18,1024,NW,4.02,0,0,167,167
10984,-14,18,1022,NW,7.15,0,0,138,138
10985,-13,19,1022,cv,1.79,0,0,170,170
10986,-14,18,1021,SE,4.02,0,0,89,89
10987,-13,17,1021,SE,8.04,0,0,108,108
10988,-12,16,1021,SE,12.96,0,0,NA,NA
10989,-10,15,1022,SE,17.88,0,0,NA,NA
10990,-9,14,1022,SE,21.9,0,0,NA,NA
10991,-8,13,1023,SE,25.92,0,0,NA,NA
10992,-7,13,1023,SE,29.05,0,0,86,86
10993,-7,11,1023,SE,32.18,0,0,65,65
10994,-4,7,1023,cv,0.89,0,0,88,88
10995,-3,6,1023,cv,1.34,0,0,80,80
10996,-5,5,1023,NW,0.89,0,0,125,125
10997,-5,4,1023,NW,1.78,0,0,123,123
10998,-6,5,1023,NW,3.57,0,0,151,151
10999,-5,3,1024,NW,4.46,0,0,174,174
11000,-6,6,1025,NW,5.35,0,0,241,241
11001,-9,10,1025,NW,7.14,0,0,132,132
11002,-8,14,1025,cv,1.79,0,0,159,159
11003,-8,16,1026,NW,1.79,0,0,138,138
11004,-9,17,1025,NW,3.58,0,0,177,177
11005,-8,20,1024,SE,3.13,0,0,149,149
11006,-9,20,1023,SE,7.15,0,0,192,192
11007,-9,21,1022,SE,11.17,0,0,171,171
11008,-9,22,1021,SE,15.19,0,0,211,211
11009,-11,21,1021,SE,21,0,0,124,124
11010,-11,20,1020,SE,26.81,0,0,170,170
11011,-12,18,1021,SE,31.73,0,0,52,52
11012,-12,15,1021,SE,35.75,0,0,22,22
11013,-10,13,1022,SE,39.77,0,0,17,17
11014,-9,14,1022,SE,43.79,0,0,54,54
11015,-8,13,1023,SE,47.81,0,0,59,59
11016,-8,12,1023,SE,50.94,0,0,150,150
11017,-7,11,1024,SE,54.07,0,0,146,146
11018,-7,10,1024,SE,57.2,0,0,154,154
11019,-7,8,1023,SE,58.99,0,0,166,166
11020,-6,8,1023,SE,60.78,0,0,164,164
11021,-6,7,1024,SE,62.57,0,0,191,191
11022,-5,5,1023,SE,64.36,0,0,152,152
11023,-5,3,1024,cv,0.89,0,0,160,160
11024,-1,5,1024,SE,0.89,0,0,254,254
11025,-3,11,1025,SE,2.68,0,0,231,231
11026,-4,14,1025,SE,4.47,0,0,254,254
11027,-5,17,1025,SE,10.28,0,0,277,277
11028,-4,17,1025,SE,18.33,0,0,207,207
11029,-4,18,1024,SE,25.48,0,0,218,218
11030,-5,18,1023,SE,30.4,0,0,264,264
11031,-7,18,1022,SE,38.45,0,0,227,227
11032,-5,18,1020,SE,45.6,0,0,188,188
11033,-4,18,1019,SE,52.75,0,0,253,253
11034,-5,17,1019,SE,57.67,0,0,227,227
11035,-5,16,1019,SE,62.59,0,0,166,166
11036,-5,15,1018,SE,65.72,0,0,143,143
11037,-4,15,1019,SE,67.51,0,0,184,184
11038,-4,15,1019,SE,71.53,0,0,246,246
11039,-4,14,1019,SE,75.55,0,0,279,279
11040,-3,13,1019,SE,77.34,0,0,233,233
11041,-3,12,1019,SE,80.47,0,0,220,220
11042,0,12,1019,SE,83.6,0,0,190,190
11043,-3,13,1018,SE,89.41,0,0,196,196
11044,-3,14,1019,SE,94.33,0,0,96,96
11045,1,12,1018,SE,100.14,0,1,103,103
11046,1,11,1017,cv,0.89,0,2,94,94
11047,1,10,1017,cv,1.78,0,0,120,120
11048,2,10,1017,SE,0.89,0,0,77,77
11049,2,11,1017,SE,1.78,0,0,158,158
11050,2,13,1017,SE,4.91,0,0,169,169
11051,2,14,1017,SE,9.83,0,0,NA,NA
11052,2,14,1017,SE,15.64,0,0,NA,NA
11053,3,15,1016,SE,20.56,0,0,NA,NA
11054,4,16,1015,SE,25.48,0,0,NA,NA
11055,3,17,1015,SE,30.4,0,0,NA,NA
11056,3,18,1014,SE,34.42,0,0,NA,NA
11057,3,17,1013,SE,39.34,0,0,NA,NA
11058,3,17,1013,SE,44.26,0,0,NA,NA
11059,4,15,1013,SE,48.28,0,0,NA,NA
11060,4,13,1014,SE,52.3,0,0,NA,NA
11061,4,14,1014,SE,54.09,0,0,NA,NA
11062,4,12,1015,SE,55.88,0,0,NA,NA
11063,4,11,1015,SE,57.67,0,0,NA,NA
11064,4,11,1015,SE,59.46,0,0,NA,NA
11065,4,11,1015,SE,61.25,0,0,NA,NA
11066,4,10,1015,SE,63.04,0,0,NA,NA
11067,4,9,1015,NE,1.79,0,0,NA,NA
11068,5,9,1015,SE,1.79,0,0,NA,NA
11069,5,9,1016,NW,1.79,0,0,NA,NA
11070,5,8,1016,cv,0.89,0,0,NA,NA
11071,6,9,1016,NW,3.13,0,0,NA,NA
11072,3,12,1018,NW,8.94,0,0,NA,NA
11073,-2,13,1019,NW,14.75,0,0,NA,NA
11074,-9,14,1019,NW,22.8,0,0,NA,NA
11075,-8,15,1020,NW,29.95,0,0,NA,NA
11076,-11,17,1019,NW,37.1,0,0,NA,NA
11077,-13,18,1018,NW,45.15,0,0,NA,NA
11078,-13,18,1017,NW,50.96,0,0,NA,NA
11079,-13,20,1017,NW,60.79,0,0,NA,NA
11080,-14,20,1016,NW,72.86,0,0,NA,NA
11081,-14,19,1016,NW,84.04,0,0,NA,NA
11082,-14,18,1017,NW,96.11,0,0,NA,NA
11083,-15,17,1018,NW,105.05,0,0,NA,NA
11084,-14,16,1019,NW,113.99,0,0,NA,NA
11085,-14,15,1021,NW,121.14,0,0,NA,NA
11086,-14,12,1022,NW,126.06,0,0,NA,NA
11087,-13,11,1022,NW,129.19,0,0,NA,NA
11088,-13,10,1023,NW,130.98,0,0,NA,NA
11089,-13,8,1023,NW,132.77,0,0,NA,NA
11090,-10,6,1023,cv,0.89,0,0,NA,NA
11091,-10,8,1022,NW,0.89,0,0,NA,NA
11092,-9,5,1022,cv,0.89,0,0,NA,NA
11093,-8,4,1022,NE,0.89,0,0,NA,NA
11094,-5,3,1022,cv,0.89,0,0,NA,NA
11095,-9,3,1022,NW,0.89,0,0,NA,NA
11096,-8,7,1023,cv,0.89,0,0,NA,NA
11097,-11,11,1023,NW,1.79,0,0,NA,NA
11098,-10,14,1023,cv,0.89,0,0,NA,NA
11099,-12,18,1021,SE,7.15,0,0,NA,NA
11100,-12,18,1021,SE,14.3,0,0,NA,NA
11101,-12,19,1019,SE,21.45,0,0,NA,NA
11102,-12,20,1018,SE,27.26,0,0,NA,NA
11103,-11,20,1017,SE,32.18,0,0,24,24
11104,-11,20,1015,SE,36.2,0,0,27,27
11105,-10,20,1014,SE,42.01,0,0,39,39
11106,-11,19,1014,SE,49.16,0,0,NA,NA
11107,-10,18,1014,SE,56.31,0,0,NA,NA
11108,-10,16,1014,SE,61.23,0,0,NA,NA
11109,-9,14,1015,SE,64.36,0,0,NA,NA
11110,-7,15,1015,SE,67.49,0,0,NA,NA
11111,-6,16,1015,SE,72.41,0,0,NA,NA
11112,-6,16,1015,SE,77.33,0,0,NA,NA
11113,-6,13,1014,SE,79.12,0,0,69,69
11114,-4,9,1014,SE,82.25,0,0,NA,NA
11115,-3,10,1013,cv,0.89,0,0,NA,NA
11116,-3,9,1013,cv,1.78,0,0,NA,NA
11117,-3,7,1013,cv,2.67,0,0,NA,NA
11118,-4,6,1013,cv,3.56,0,0,NA,NA
11119,-3,6,1013,cv,4.45,0,0,NA,NA
11120,-2,7,1014,NW,0.89,0,0,NA,NA
11121,-3,12,1014,NE,1.79,0,0,NA,NA
11122,-3,15,1014,cv,0.89,0,0,NA,NA
11123,-2,17,1014,cv,1.78,0,0,NA,NA
11124,-3,19,1013,SE,1.79,0,0,105,105
11125,-4,22,1012,SE,4.92,0,0,103,103
11126,-5,25,1011,SE,8.05,0,0,105,105
11127,-8,26,1010,SE,12.07,0,0,107,107
11128,-7,26,1009,SE,15.2,0,0,105,105
11129,-7,25,1008,SE,18.33,0,0,102,102
11130,-8,24,1008,SE,22.35,0,0,102,102
11131,-7,23,1008,SE,26.37,0,0,100,100
11132,-6,23,1009,NW,1.79,0,0,109,109
11133,-5,21,1011,NW,4.92,0,0,107,107
11134,-4,21,1012,NE,3.13,0,0,77,77
11135,-3,20,1013,NE,8.94,0,0,80,80
11136,-6,18,1014,NE,16.99,0,0,82,82
11137,-5,15,1016,NE,28.17,0,0,NA,NA
11138,-3,13,1018,NE,37.11,0,0,50,50
11139,-2,12,1019,NE,44.26,0,0,39,39
11140,-4,11,1019,NE,52.31,0,0,24,24
11141,-12,11,1020,NE,59.46,0,0,28,28
11142,-15,11,1022,NW,4.02,0,0,14,14
11143,-16,11,1023,NW,8.94,0,0,13,13
11144,-17,11,1024,NW,12.96,0,0,11,11
11145,-17,12,1025,NW,17.88,0,0,17,17
11146,-18,13,1025,NW,25.03,0,0,15,15
11147,-17,14,1025,NE,4.02,0,0,8,8
11148,-17,15,1025,cv,3.13,0,0,10,10
11149,-17,16,1024,NE,3.13,0,0,12,12
11150,-18,17,1023,cv,1.79,0,0,12,12
11151,-16,19,1022,cv,4.92,0,0,13,13
11152,-18,19,1021,NW,7.15,0,0,14,14
11153,-19,19,1020,NW,14.3,0,0,11,11
11154,-19,19,1020,NW,23.24,0,0,10,10
11155,-20,18,1020,NW,32.18,0,0,10,10
11156,-20,16,1020,NW,37.99,0,0,11,11
11157,-19,13,1021,NW,42.01,0,0,17,17
11158,-19,11,1022,NW,45.14,0,0,91,91
11159,-19,11,1022,NW,49.16,0,0,22,22
11160,-19,10,1022,NW,53.18,0,0,16,16
11161,-19,10,1023,NW,56.31,0,0,NA,NA
11162,-19,9,1023,NW,59.44,0,0,12,12
11163,-19,7,1023,NW,63.46,0,0,8,8
11164,-20,11,1023,NW,67.48,0,0,9,9
11165,-19,10,1023,NW,70.61,0,0,14,14
11166,-14,6,1023,SE,1.79,0,0,16,16
11167,-12,7,1024,cv,0.45,0,0,14,14
11168,-16,10,1024,cv,1.34,0,0,29,29
11169,-15,14,1024,NW,3.13,0,0,24,24
11170,-16,15,1024,NW,7.15,0,0,19,19
11171,-16,17,1023,NW,11.17,0,0,16,16
11172,-14,18,1023,cv,1.79,0,0,17,17
11173,-14,19,1021,cv,2.68,0,0,13,13
11174,-14,20,1020,SE,1.79,0,0,12,12
11175,-14,21,1019,cv,1.79,0,0,10,10
11176,-16,22,1018,cv,4.92,0,0,11,11
11177,-14,22,1017,SE,4.92,0,0,12,12
11178,-13,21,1016,SE,10.73,0,0,13,13
11179,-13,20,1016,SE,17.88,0,0,18,18
11180,-12,17,1017,SE,22.8,0,0,26,26
11181,-12,17,1017,SE,27.72,0,0,27,27
11182,-11,17,1017,SE,33.53,0,0,45,45
11183,-11,17,1017,SE,39.34,0,0,49,49
11184,-9,15,1017,SE,43.36,0,0,50,50
11185,-9,16,1017,cv,3.13,0,0,51,51
11186,-4,10,1016,cv,4.02,0,0,64,64
11187,-6,10,1016,SE,3.13,0,0,67,67
11188,-5,8,1016,cv,0.45,0,0,77,77
11189,-6,8,1016,NW,0.89,0,0,85,85
11190,-5,4,1016,NW,4.02,0,0,91,91
11191,-5,6,1016,cv,0.89,0,0,88,88
11192,-5,8,1016,NW,1.79,0,0,91,91
11193,-4,12,1016,cv,0.89,0,0,103,103
11194,-4,15,1016,cv,1.78,0,0,101,101
11195,-4,18,1016,cv,3.57,0,0,88,88
11196,-4,20,1015,cv,5.36,0,0,91,91
11197,-6,23,1014,SE,3.13,0,0,99,99
11198,-5,24,1012,SE,7.15,0,0,94,94
11199,-5,25,1011,SE,11.17,0,0,101,101
11200,-4,26,1010,SE,16.09,0,0,91,91
11201,-6,25,1009,SE,23.24,0,0,73,73
11202,-5,25,1009,SE,29.05,0,0,94,94
11203,-4,23,1009,SE,33.97,0,0,88,88
11204,-3,19,1010,SE,37.1,0,0,104,104
11205,-1,19,1010,SE,38.89,0,0,145,145
11206,0,17,1011,SE,40.68,0,0,171,171
11207,1,15,1011,SE,42.47,0,0,184,184
11208,1,14,1011,SE,43.36,0,0,202,202
11209,1,13,1011,cv,0.89,0,0,196,196
11210,2,13,1011,cv,1.78,0,0,186,186
11211,2,12,1011,cv,2.67,0,0,184,184
11212,3,10,1011,SE,1.79,0,0,188,188
11213,3,11,1011,cv,0.89,0,0,189,189
11214,3,10,1011,NE,0.89,0,0,201,201
11215,3,10,1012,cv,0.89,0,0,231,231
11216,4,11,1013,NW,1.79,0,0,225,225
11217,5,16,1013,cv,0.89,0,0,169,169
11218,5,17,1013,cv,1.78,0,0,163,163
11219,5,19,1013,NE,1.79,0,0,142,142
11220,5,21,1013,SE,1.79,0,0,136,136
11221,6,22,1012,SE,5.81,0,0,141,141
11222,6,23,1011,SE,8.94,0,0,125,125
11223,6,24,1010,SE,12.07,0,0,131,131
11224,6,23,1009,SE,16.09,0,0,138,138
11225,6,24,1008,SE,20.11,0,0,152,152
11226,6,23,1009,SE,23.24,0,0,145,145
11227,7,22,1009,SE,25.03,0,0,157,157
11228,7,20,1009,cv,0.89,0,0,172,172
11229,8,21,1009,SE,4.02,0,0,170,170
11230,8,20,1010,SE,7.15,0,0,172,172
11231,7,18,1010,cv,0.89,0,0,155,155
11232,7,17,1009,cv,1.78,0,0,168,168
11233,6,16,1009,cv,2.67,0,0,163,163
11234,8,13,1009,cv,3.56,0,0,144,144
11235,6,13,1008,NW,3.13,0,0,137,137
11236,6,13,1008,NW,4.02,0,0,133,133
11237,6,14,1007,cv,0.89,0,0,158,158
11238,7,14,1007,cv,1.78,0,0,162,162
11239,7,11,1007,NW,1.79,0,0,158,158
11240,8,12,1007,NW,3.58,0,0,174,174
11241,7,17,1007,NW,6.71,0,0,184,184
11242,7,19,1007,NW,9.84,0,0,191,191
11243,3,24,1006,NW,13.86,0,0,159,159
11244,-4,27,1005,NW,19.67,0,0,74,74
11245,-6,28,1004,NW,27.72,0,0,27,27
11246,-6,29,1003,NW,36.66,0,0,21,21
11247,-5,29,1001,NW,39.79,0,0,21,21
11248,-5,31,1001,cv,1.79,0,0,NA,NA
11249,-5,31,1000,NW,8.05,0,0,NA,NA
11250,-6,30,1000,NW,15.2,0,0,NA,NA
11251,-5,30,1000,NW,19.22,0,0,NA,NA
11252,-2,26,1000,SE,5.81,0,0,NA,NA
11253,0,25,1001,SE,10.73,0,0,NA,NA
11254,-1,25,1001,SE,15.65,0,0,NA,NA
11255,0,25,1001,SE,21.46,0,0,NA,NA
11256,1,24,1001,NW,3.13,0,0,NA,NA
11257,0,19,1002,NW,8.05,0,0,53,53
11258,-3,18,1002,NW,11.18,0,0,NA,NA
11259,-3,18,1002,NW,12.97,0,0,NA,NA
11260,-3,16,1004,NE,4.92,0,0,NA,NA
11261,-5,19,1005,NE,10.73,0,0,NA,NA
11262,-3,19,1007,NE,17.88,0,0,NA,NA
11263,-3,19,1008,NW,5.81,0,0,NA,NA
11264,-3,19,1010,NE,9.83,0,0,NA,NA
11265,-4,20,1011,NW,8.94,0,0,NA,NA
11266,-8,20,1012,NW,17.88,0,0,NA,NA
11267,-7,21,1013,NE,8.05,0,0,NA,NA
11268,-8,22,1013,NW,7.15,0,0,NA,NA
11269,-8,23,1013,NE,8.05,0,0,NA,NA
11270,-8,23,1012,NE,13.86,0,0,28,28
11271,-6,23,1012,NE,19.67,0,0,26,26
11272,-6,24,1012,NE,24.59,0,0,27,27
11273,-6,23,1012,NE,29.51,0,0,25,25
11274,-6,23,1012,NE,33.53,0,0,NA,NA
11275,-7,22,1012,NE,36.66,0,0,NA,NA
11276,-6,20,1013,SE,1.79,0,0,NA,NA
11277,-3,19,1014,SE,4.92,0,0,NA,NA
11278,-2,15,1016,SE,9.84,0,0,NA,NA
11279,-1,13,1018,SE,13.86,0,0,NA,NA
11280,-3,12,1019,SE,17.88,0,0,NA,NA
11281,-3,11,1019,SE,19.67,0,0,36,36
11282,-1,10,1019,cv,0.89,0,0,NA,NA
11283,-2,9,1019,cv,1.78,0,0,NA,NA
11284,-2,9,1019,SE,0.89,0,0,NA,NA
11285,-3,8,1018,cv,0.89,0,0,NA,NA
11286,-3,7,1018,cv,1.78,0,0,NA,NA
11287,-2,7,1019,cv,2.23,0,0,NA,NA
11288,-1,10,1019,cv,3.12,0,0,NA,NA
11289,-2,12,1019,SE,3.13,0,0,NA,NA
11290,-3,14,1018,cv,1.79,0,0,NA,NA
11291,-3,16,1018,cv,2.68,0,0,NA,NA
11292,-5,19,1017,SE,4.92,0,0,NA,NA
11293,-4,20,1015,SE,9.84,0,0,NA,NA
11294,-4,22,1014,SE,14.76,0,0,NA,NA
11295,-3,23,1012,SE,21.91,0,0,NA,NA
11296,-3,24,1010,SE,29.06,0,0,76,76
11297,-2,24,1009,SE,36.21,0,0,87,87
11298,-1,23,1008,SE,44.26,0,0,146,146
11299,1,21,1007,SE,53.2,0,0,149,149
11300,2,20,1007,SE,57.22,0,0,121,121
11301,0,20,1007,SE,63.03,0,0,79,79
11302,0,20,1007,SE,70.18,0,0,58,58
11303,0,19,1007,SE,77.33,0,0,53,53
11304,1,18,1007,SE,82.25,0,0,56,56
11305,1,19,1007,SE,86.27,0,0,NA,NA
11306,2,18,1007,cv,0.89,0,0,60,60
11307,-1,19,1007,NW,5.81,0,0,65,65
11308,-1,18,1007,NW,11.62,0,0,41,41
11309,-4,17,1007,NW,18.77,0,0,23,23
11310,-4,16,1008,NW,25.92,0,0,20,20
11311,-3,15,1009,NW,33.07,0,0,12,12
11312,-3,16,1010,NW,40.22,0,0,13,13
11313,-4,17,1011,NW,48.27,0,0,16,16
11314,-4,18,1011,NW,57.21,0,0,22,22
11315,-4,19,1011,NW,67.04,0,0,35,35
11316,-5,18,1011,NW,74.19,0,0,72,72
11317,-3,18,1011,NW,84.02,0,0,249,249
11318,-6,17,1011,NW,92.07,0,0,76,76
11319,-4,17,1012,NW,105.03,0,0,90,90
11320,-8,16,1012,NW,117.1,0,0,74,74
11321,-8,17,1013,NW,130.06,0,0,44,44
11322,-11,16,1013,NW,142.13,0,0,93,93
11323,-11,15,1015,NW,151.07,0,0,118,118
